name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Campylobacter subantarcticus	497724	species	1817765	32	15	0.0
Kosakonia oryzae	497725	species	5303342	63	29	0.0
Cyanothece sp. PCC 7822	497965	species	7841948	75	55	0.0
Candidatus Korarchaeum cryptofilum	498846	species	1590757	11	7	0.0
Tepidanaerobacter acetatoxydans	499229	species	5521119	33	25	0.0
Dietzia timorensis	499555	species	3607892	20	14	0.0
Deinococcus gobiensis	502394	species	4406036	19	15	0.0
Eggerthella sp. YY7918	502558	species	3123671	11	7	0.0
Erythrobacter gangjinensis	502682	species	2724951	21	19	0.0
Halomonas chromatireducens	507626	species	3973651	18	9	0.0
Oceanimonas sp. GK1	511062	species	3527244	28	18	0.0
Candidatus Azobacteroides pseudotrichonymphae	511435	species	1120914	28	24	0.0
Methylacidiphilum infernorum	511746	species	2287145	18	10	0.0
Rufibacter tibetensis	512763	species	5413467	35	28	0.0
Dictyoglomus turgidum	513050	species	1855560	26	19	0.0
Bartonella sp. 1-1C	515256	species	1600621	11	6	0.0
Muricauda lutaonensis	516051	species	3274259	13	11	0.0
Vagococcus teuberi	519472	species	2184285	43	24	0.0
Campylobacter avium	522485	species	1738633	26	21	0.0
Paenibacillus xylanexedens	528191	species	7098239	52	41	0.0
Azospirillum thiophilum	528244	species	7609458	60	35	0.0
Rhodoluna lacicola	529884	species	1430433	7	5	0.0
Prauserella marina	530584	species	6986413	44	28	0.0
Pelagibacterium halotolerans	531813	species	3948887	21	15	0.0
Flavobacteriaceae bacterium 3519-10	531844	species	2768102	21	16	0.0
Candidatus Rhodoluna planktonica	535712	species	1424506	5	5	0.0
Cronobacter universalis	535744	species	4436873	62	21	0.0
Mesorhizobium australicum	536018	species	6200534	40	18	0.0
Chryseobacterium taklimakanense	536441	species	2764880	38	34	0.0
Altererythrobacter marensis	543877	species	2885033	21	16	0.0
beta proteobacterium CB	543913	species	2045720	13	6	0.0
Geobacillus sp. Y412MC61	544556	species	3667901	10	2	0.0
Actinomyces oris	544580	species	3042917	18	11	0.0
Hydrogenobaculum sp. 3684	547143	species	1552775	10	0	0.0
Hydrogenobaculum sp. HO	547144	species	1552931	11	1	0.0
Hydrogenobaculum sp. SHO	547145	species	1552607	10	0	0.0
Hydrogenobaculum sp. SN	547146	species	1552931	10	0	0.0
Phycisphaera mikurensis	547188	species	3884382	39	26	0.0
Francisella halioticida	549298	species	2197430	33	23	0.0
Geobacillus sp. Y412MC52	550542	species	3673940	8	0	0.0
Aromatoleum aromaticum	551760	species	4727255	36	21	0.0
Dehalogenimonas lykanthroporepellens	552810	species	1686510	8	4	0.0
Vibrio breoganii	553239	species	4492180	19	14	0.0
Streptomyces gilvosporeus	553510	species	8482298	43	27	0.0
Acidovorax sp. NA3	553814	species	4122625	39	10	0.0
Candidatus Liberibacter solanacearum	556287	species	1258278	14	11	0.0
Neomicrococcus aestuarii	556325	species	2667837	11	11	0.0
Chryseobacterium piperi	558152	species	4501946	56	44	0.0
Aeromonas aquatica	558964	species	4783504	31	2	0.0
Bacillus safensis	561879	species	19341716	84	41	0.0
Bacillus sp. SJ-10	563169	species	4041647	69	22	0.0
Acidianus hospitalis	563177	species	2137654	18	17	0.0
Spirosoma rigui	564064	species	5828404	32	23	0.0
Geoglobus acetivorans	565033	species	1860815	7	4	0.0
Sinobacteraceae	568386	family	0	1	0	0.0
Methanocella	570266	genus	0	2	0	0.0
Ochrobactrum pituitosum	571256	species	5467370	23	13	0.0
Psychrobacter sp. G	571800	species	3113999	30	11	0.0
Luteipulveratus mongoliensis	571913	species	5420910	23	13	0.0
Corynebacterium mustelae	571915	species	3474226	15	12	0.0
Thermoanaerobacter sp. X513	573062	species	2456520	25	8	0.0
Francisella sp. TX077308	573569	species	2035931	24	13	0.0
Francisella sp. TX077310	573570	species	2237379	33	23	0.0
Candidatus Planktophila limnetica	573600	species	1328793	9	3	0.0
Pandoraea oxalativorans	573737	species	6500731	32	16	0.0
Photorhabdus temperata	574560	species	5147098	39	26	0.0
Corynebacterium maris	575200	species	2833547	14	7	0.0
Polynucleobacter necessarius	576610	species	1560469	6	4	0.0
Polynucleobacter asymbioticus	576611	species	4559523	20	15	0.0
Bacillus cytotoxicus	580165	species	4094159	55	35	0.0
Mariprofundales	580371	order	0	1	0	0.0
Geobacillus sp. Y4.1MC1	581103	species	3911947	41	26	0.0
Thermococcus paralvinellae	582419	species	1957742	8	6	0.0
Thermoanaerobacter mathranii	583357	species	2306092	24	8	0.0
Tenacibaculum jejuense	584609	species	4614879	69	54	0.0
Synechococcus sp. KORDI-49	585423	species	2585813	19	15	0.0
Synechococcus sp. KORDI-52	585425	species	2572069	11	9	0.0
Thiohalobacter thiocyanaticus	585455	species	3233441	21	16	0.0
Klebsiella sp. 2N3	585494	species	5333433	63	2	0.0
Terribacillus aidingensis	586416	species	3577082	33	24	0.0
Pseudomonas chlororaphis	587753	species	18109265	501	400	0.0
Solirubrobacterales	588673	order	0	1	0	0.0
Haloterrigena daqingensis	588898	species	3835796	20	15	0.0
Brevundimonas naejangsanensis	588932	species	2971535	22	17	0.0
Prevotella fusca	589436	species	3261806	26	15	0.0
Alteromonas australica	589873	species	8766305	34	24	0.0
Methylacidiphilum fumariolicum	591154	species	2476671	22	19	0.0
Ignavibacterium album	591197	species	3658997	33	28	0.0
Pantoea sp. At-9b	592316	species	6312783	49	32	0.0
Mesorhizobium opportunistum	593909	species	6884444	51	26	0.0
Allofrancisella guangzhouensis	594679	species	1661527	31	20	0.0
Arthrobacter sp. A3	595593	species	4458287	19	16	0.0
Arenibacter algicola	616991	species	5857781	34	27	0.0
Francisella hispaniensis	622488	species	1938636	29	14	0.0
Blattabacterium sp. (Blattella germanica)	624186	species	640935	12	8	0.0
Sphingobium sp. SYK-6	627192	species	4348133	39	29	0.0
Bifidobacterium kashiwanohense	630129	species	2354106	13	6	0.0
Desulfovibrio sp. G11	631220	species	3414934	20	12	0.0
Bacillus beveridgei	632773	species	3582268	49	16	0.0
Vagococcus penaei	633807	species	2365304	214	165	0.0
Arsenophonus symbiont of Lipoptena fortisetosa	634113	species	836724	16	10	0.0
Lactobacillus koreensis	637971	species	3006812	25	17	0.0
Bifidobacterium actinocoloniiforme	638619	species	1830060	14	10	0.0
Hoyosella subflava	639313	species	4863490	24	18	0.0
Burkholderia sp. CCGE1001	640510	species	7253494	65	15	0.0
Burkholderia sp. CCGE1002	640511	species	7884858	54	30	0.0
Burkholderia sp. CCGE1003	640512	species	7043595	59	41	0.0
Staphylococcus stepanovicii	643214	species	2439098	93	60	0.0
Paenalcaligenes hominis	643674	species	2688496	9	6	0.0
Methanocaldococcus sp. FS406-22	644281	species	1773136	20	19	0.0
Altererythrobacter namhicola	645517	species	2591679	23	16	0.0
Micromonospora sp. L5	648999	species	6962533	56	26	0.0
Anaerostipes hadrus	649756	species	3172613	68	40	0.0
Synergistia	649775	class	0	2	0	0.0
Actinoplanes sp. N902-109	649831	species	9228054	62	40	0.0
Sulfuricella denitrificans	649841	species	3217213	24	16	0.0
Kosmotoga	651456	genus	0	1	0	0.0
Kosmotoga olearia	651457	species	2302126	21	10	0.0
Prevotella sp. oral taxon 299	652716	species	2480269	18	17	0.0
Methylocystis bryophila	655015	species	4707971	30	26	0.0
Candidatus Thioglobus	655184	genus	0	1	0	0.0
Neisseria sp. KEM232	655307	species	2371912	29	20	0.0
Frankia symbiont of Datisca glomerata	656024	species	5340989	35	22	0.0
Pandoraea vervacti	656178	species	5736282	43	28	0.0
Pandoraea faecigallinarum	656179	species	5732664	39	24	0.0
Arthrobacter alpinus	656366	species	8380101	51	38	0.0
Halanaerobium hydrogeniformans	656519	species	2613117	54	36	0.0
Francisella noatunensis	657445	species	2490588	49	14	0.0
Candidatus Koribacter versatilis	658062	species	5650368	19	15	0.0
Bacillus bombysepticus	658666	species	5873592	51	14	0.0
Bacillus siamensis	659243	species	4280711	62	0	0.0
Borreliella bavariensis	664662	species	986914	10	3	0.0
Bacillus oceanisediminis	665099	species	5848607	58	40	0.0
Pantoea calida	665913	species	4308453	61	27	0.0
Pantoea gaviniae	665914	species	4527605	78	45	0.0
Phycisphaeraceae	666507	family	0	1	0	0.0
Rhodanobacter denitrificans	666685	species	4225490	50	36	0.0
Bacillus sp. 1NLA3E	666686	species	4815602	80	58	0.0
Tenacibaculum dicentrarchi	669041	species	2918253	39	20	0.0
Candidatus Profftella armatura	669502	species	927880	13	10	0.0
Cryobacterium arcticum	670052	species	4351229	27	19	0.0
Propionibacterium sp. oral taxon 193	671223	species	2649207	6	4	0.0
Serratia sp. FGI94	671990	species	4858216	50	31	0.0
Aciduliprofundum sp. MAR08-339	673860	species	1437090	4	3	0.0
Candidatus Babela massiliensis	673862	species	1118422	24	17	0.0
Rhodoplanes sp. Z2-YC6860	674703	species	8193889	41	29	0.0
Rhodococcus sp. WMMA185	679318	species	4444448	10	8	0.0
Agarivorans gilvus	680279	species	4416600	21	14	0.0
Ilumatobacter	682522	genus	0	1	0	0.0
Martelella sp. AD-3	686597	species	5036008	34	21	0.0
Geobacillus sp. C56-T3	691437	species	3650813	21	7	0.0
Altererythrobacter dongtanensis	692370	species	3009495	19	13	0.0
Caldisericum exile	693075	species	1558103	24	17	0.0
Enterobacteriaceae bacterium strain FGI 57	693444	species	4762179	95	48	0.0
Vibrio owensii	696485	species	12151585	32	17	0.0
Aeromonas sp. O23A	697046	species	4935342	31	17	0.0
Kushneria konosiri	698828	species	3584631	18	9	0.0
Mycobacterium marseillense	701042	species	5285642	29	16	0.0
Novosphingobium sp. PP1Y	702113	species	5313905	27	15	0.0
Methylomonas koyamae	702114	species	5080660	36	14	0.0
Corynebacterium sp. NML98-0116	702967	species	2365449	16	9	0.0
Jeotgalibaca dankookensis	708126	species	2116498	30	21	0.0
Aurantimicrobium minutum	708131	species	1622386	5	5	0.0
Actinomyces sp. oral taxon 414	712122	species	3836419	18	15	0.0
Dietzia sp. oral taxon 368	712270	species	3679573	19	14	0.0
Haemophilus sp. oral taxon 036	712310	species	1805716	27	15	0.0
Leptotrichia sp. oral taxon 212	712357	species	2444904	35	25	0.0
Leptotrichia sp. oral taxon 498	712368	species	2152181	31	20	0.0
Olsenella sp. oral taxon 807	712411	species	3213585	14	11	0.0
Selenomonas sp. oral taxon 478	712538	species	2284135	11	3	0.0
Streptococcus sp. oral taxon 431	712633	species	2177905	15	10	0.0
Tannerella sp. oral taxon HOT-286	712710	species	2973531	11	9	0.0
Lachnospiraceae bacterium oral taxon 500	712991	species	3201383	41	27	0.0
Selenomonas sp. oral taxon 136	713030	species	2458072	13	4	0.0
Candidatus Atelocyanobacterium thalassa	713887	species	1443806	28	18	0.0
Alteromonas naphthalenivorans	715451	species	4972148	36	20	0.0
Oceanicoccus sagamiensis	716816	species	4472079	28	20	0.0
Ensifer sojae	716925	species	6094027	34	25	0.0
Caldicellulosiruptor obsidiansis	717609	species	2532343	36	20	0.0
Hyphomicrobium sp. MC1	717785	species	4757528	27	20	0.0
cyanobacterium endosymbiont of Epithemia turgida	718217	species	2794318	42	25	0.0
Acidovorax ebreus	721785	species	3796573	40	13	0.0
Mycobacterium shigaense	722731	species	5232660	39	29	0.0
Cycloclasticus sp. PY97N	728003	species	2430152	12	2	0.0
Rahnella sp. Y9602	741091	species	5614252	41	4	0.0
Delftia sp. Cs1-4	742013	species	6685842	63	24	0.0
Sphingobacterium sp. 21	743722	species	6226409	33	27	0.0
alpha proteobacterium HIMB59	744985	species	1410127	26	19	0.0
Sphingomonas sp. MM-1	745310	species	4633613	50	36	0.0
Azoarcus sp. KH32C	748247	species	5818755	35	28	0.0
Pseudogulbenkiania sp. NH8B	748280	species	4332995	35	28	0.0
Sulfuritalea hydrogenivorans	748811	species	3802648	24	15	0.0
Halobacterium sp. DL1	751944	species	3162560	17	9	0.0
Winogradskyella sp. PG-2	754409	species	3811479	41	30	0.0
Methylophaga nitratireducenticrescens	754476	species	3137100	20	14	0.0
Methylophaga frappieri	754477	species	2745290	23	17	0.0
Salinigranum rubrum	755307	species	4973118	28	22	0.0
Clostridium sp. BNL1100	755731	species	4613747	72	52	0.0
Bacillus sp. WP8	756828	species	3708888	32	7	0.0
halophilic archaeon DL31	756883	species	3643158	19	14	0.0
Acinetobacter indicus	756892	species	3157380	31	23	0.0
halophilic archaeon True-ADL	758602	species	3332022	11	7	0.0
Burkholderia sp. RPE64	758793	species	6964487	50	29	0.0
Burkholderia sp. RPE67	758796	species	8685756	57	19	0.0
Mycobacterium litorale	758802	species	6103712	41	32	0.0
Weissella ceti	759620	species	4135763	112	69	0.0
Siansivirga zeaxanthinifaciens	762954	species	3303986	59	47	0.0
Vibrio jasicida	766224	species	5989523	24	8	0.0
Candidatus Puniceispirillum marinum	767892	species	2753527	15	13	0.0
Serratia sp. AS12	768490	species	5443009	47	0	0.0
Serratia sp. AS13	768493	species	5442549	46	0	0.0
Cytophagales	768507	order	0	1	0	0.0
Sinorhizobium sp. CCBAU 05631	794846	species	6387352	26	3	0.0
Opitutaceae bacterium TAV5	794903	species	7417673	54	39	0.0
Hydrogenophaga sp. PBC	795665	species	5232477	42	27	0.0
Ignavibacterium	795750	genus	0	1	0	0.0
Janibacter indicus	857417	species	3401189	14	9	0.0
Bacillus kochii	859143	species	4694375	50	39	0.0
alpha proteobacterium HIMB5	859653	species	1343202	26	19	0.0
Kibdelosporangium phytohabitans	860235	species	11759770	52	27	0.0
Agrobacterium sp. H13-3	861208	species	5573770	27	8	0.0
Gemmatirosa kalamazoonesis	861299	species	7479215	68	48	0.0
Streptomyces sp. SirexAA-E	862751	species	7414440	40	22	0.0
Thermincola potens	863643	species	3157416	16	14	0.0
Methanothermobacter sp. CaT2	866790	species	1731018	5	1	0.0
Methanobacterium paludis	868131	species	2546541	29	22	0.0
Marivirga	869806	genus	0	1	0	0.0
Terriglobus saanensis	870903	species	5095226	24	17	0.0
Mycobacterium sinense	875328	species	4643668	29	22	0.0
Cupriavidus sp. USMAA2-4	876364	species	8698226	101	41	0.0
Methanobacterium lacus	877455	species	2583753	32	27	0.0
Chryseobacterium sp. StRB126	878220	species	5503743	56	46	0.0
Shinella sp. HZN7	879274	species	7354253	39	26	0.0
Methanoregula formicica	882104	species	2820858	6	5	0.0
Mageeibacillus indolicus	884684	species	1809746	24	21	0.0
Desulfosporosinus acidiphilus	885581	species	4991181	28	19	0.0
Jeongeupia	885864	genus	0	1	0	0.0
Methylovorus sp. MP688	887061	species	2862391	17	5	0.0
Alkalitalea saponilacus	889453	species	4775573	34	29	0.0
Plautia stali symbiont	891974	species	4092852	42	26	0.0
Selenomonadales	909929	order	0	1	0	0.0
Caldanaerobacter subterraneus	911092	species	2689445	40	32	0.0
Methanobacterium sp. MO-MB1	913102	species	2506225	22	16	0.0
Kangiella geojedonensis	914150	species	2495242	12	6	0.0
Methylobacterium sp. AMS5	925818	species	5599206	35	15	0.0
Sandaracinus amylolyticus	927083	species	10327335	78	55	0.0
Gibbsiella quercinecans	929813	species	5548506	52	37	0.0
Pseudomonas brassicacearum	930166	species	13594158	70	32	0.0
Halioglobus japonicus	930805	species	4116357	12	9	0.0
Halioglobus pacificus	930806	species	5003575	17	11	0.0
Rhodococcus sp. p52	935199	species	5413283	22	3	0.0
Desulfurispirillum indicum	936456	species	2928377	13	9	0.0
Marinomonas posidonica	936476	species	3899940	20	10	0.0
Granulicella mallensis	940614	species	6237577	21	17	0.0
Granulicella tundricola	940615	species	5503984	25	23	0.0
Arcobacter sp. L	944547	species	2947662	88	62	0.0
Rhizobacter gummiphilus	946333	species	12796196	54	35	0.0
Paraburkholderia sprentiae	948107	species	7829542	49	29	0.0
Aeromonas rivipollensis	948519	species	4508901	29	16	0.0
Palaeococcus pacificus	971279	species	1859370	10	9	0.0
Leuconostoc sp. C2	979982	species	1877273	25	15	0.0
Brucella vulpis	981386	species	3238137	12	9	0.0
Lacinutrix sp. 5H-3-7-4	983544	species	3296168	31	25	0.0
Glaciecola sp. 4H-3-7+YE-5	983545	species	5393591	26	17	0.0
Dokdonia sp. 4H-3-7-5	983548	species	3389993	22	13	0.0
Mycoplasma parvum	984991	species	564395	9	5	0.0
Staphylococcus argenteus	985002	species	5558897	1049	259	0.0
Vulcanisaeta moutnovskia	985052	species	2298983	15	12	0.0
Staphylococcus agnetis	985762	species	2503399	54	30	0.0
Polymorphum gilvum	991904	species	4718963	48	33	0.0
Candidatus Kinetoplastibacterium desouzaii	994692	species	833125	16	13	0.0
Candidatus Kinetoplastibacterium galatii	994695	species	822140	16	13	0.0
Candidatus Kinetoplastibacterium oncopeltii	994696	species	810172	17	11	0.0
Polaribacter reichenbachii	996801	species	4125014	64	50	0.0
Candidatus Pelagibacter sp. IMCC9063	1002672	species	1284727	23	19	0.0
Verrucosispora maris	1003110	species	6732271	42	27	0.0
Gordonia iterans	1004901	species	4006485	26	16	0.0
Fimbriimonas ginsengisoli	1005039	species	5231762	20	16	0.0
Metallosphaera cuprina	1006005	species	1840348	11	9	0.0
Defluviitoga tunisiensis	1006576	species	2053097	24	20	0.0
Pusillimonas sp. T7-7	1007105	species	3924810	20	16	0.0
Lactobacillus ginsenosidimutans	1007676	species	2590556	31	22	0.0
Pyrococcus yayanosii	1008460	species	1716818	4	4	0.0
Psychrobacter sp. DAB_AL43B	1028416	species	3309148	28	20	0.0
Pseudomonas sp. StFLB209	1028989	species	6332373	65	46	0.0
Sphingomonas sp. KC8	1030157	species	4123013	32	22	0.0
Campylobacter volucris	1031542	species	1517949	23	14	0.0
Marinobacter adhaerens	1033846	species	4651725	19	11	0.0
Thioalkalivibrio sulfidiphilus	1033854	species	3464554	92	85	0.0
Rhodococcus sp. WB1	1033922	species	6148559	48	37	0.0
Nitrososphaera viennensis	1034015	species	2527938	35	27	0.0
Planococcus plakortidis	1038856	species	3261818	21	11	0.0
Streptomyces xinghaiensis	1038928	species	7137891	38	25	0.0
Candidatus Arthromitus sp. SFB-rat-Yit	1041504	species	1515556	40	29	0.0
Clostridium sp. SY8519	1042156	species	2835737	11	6	0.0
Thermococcus sp. 4557	1042877	species	2011320	5	4	0.0
Rhodococcus sp. YL-1	1045808	species	7594958	22	1	0.0
Halopenitus persicus	1048396	species	3105937	12	8	0.0
Candidatus Moranella endobia	1048758	species	538248	8	7	0.0
Corynebacterium epidermidicanis	1050174	species	2692072	10	9	0.0
Thermoplasmatales archaeon BRNA1	1054217	species	1461105	2	2	0.0
Methylotenera versatilis	1055487	species	3059871	24	14	0.0
Candidatus Gullanella endobia	1070130	species	938041	22	13	0.0
Corynebacterium uterequi	1072256	species	2419437	23	13	0.0
Lactobacillus heilongjiangensis	1074467	species	2790548	33	21	0.0
Pantoea rwandensis	1076550	species	4327607	46	26	0.0
Thiolapillus brandeum	1076588	species	3153637	19	15	0.0
Acetobacter persici	1076596	species	3756676	17	13	0.0
Paracoccus zhejiangensis	1077935	species	4637247	30	26	0.0
Leptolyngbya sp. O-77	1080068	species	5480261	40	29	0.0
Comamonas serinivorans	1082851	species	4522913	32	21	0.0
Persicobacter sp. JZB09	1085624	species	8251744	61	45	0.0
Dickeya solani	1089444	species	6194352	88	49	0.0
Alcanivorax xenomutans	1094342	species	4733951	27	18	0.0
Idiomarina piscisalsi	1096243	species	2587498	7	5	0.0
Pseudonocardia sp. EC080619-01	1096856	species	7205934	34	2	0.0
Pseudonocardia sp. EC080625-04	1096868	species	6554452	29	2	0.0
Defluviimonas	1097466	genus	0	1	0	0.0
Burkholderia sp. YI23	1097668	species	8896411	65	25	0.0
Rickettsia philipii	1105106	species	1287740	4	0	0.0
Chromobacterium vaccinii	1108595	species	9980885	87	66	0.0
Brenneria goodwinii	1109412	species	5360730	33	23	0.0
Streptomyces sp. SCSIO 03032	1109743	species	6287975	38	27	0.0
Thermus sp. CCB_US3_UF1	1111069	species	2263488	5	3	0.0
Alcanivorax sp. NBRC 101098	1113728	species	3095417	18	0	0.0
Spiroplasma atrichopogonis	1114980	species	1160484	33	0	0.0
